user	clicked_news	candidate_news	clicked
800	N62205 N71496 N45836 N24738 N91186 N98596 N26935 N22262 N22150 N49370 N86523 N38640 N154 N111377 N90545 N48876 N119205 N49570 N60473 N3565 N7052 N127644 N41300 N98680 N30276 N79214 N27352 N42916 N58430 N123587 N19991 N78981 N27995 N37444 N100022 N67451 N31344 N25197 N4012 N119991 N113192 N30189 N128125 N127286 N28389 N88493 N126607 N70516 N77124 N44127 N61590 N129084 N104277 N68 N126495 N45124 N70655 N103321 N108141 N7202 N123111 N102421 N4763 N79311 N108141 N37909 N83592 N39996 N9449 N72868 N116456 N91208 N108159 N2099 N73222 N80506 N84823 N42433 N38820	N53451 N13761 N87775 N75954 N80621	1 0 0 0 0
153	N110096 N53796 N26421 N39799 N18389 N121794 N55903 N90630 N110630 N115743 N47639 N49623 N59111 N120951 N68598 N82348 N4289 N92655 N104654 N94295 N88892 N4598 N9892 N86580 N93049 N111181 N26773 N126164 N59645 N75081 N86264 N36573 N27005 N11266 N54360 N51431 N104277 N71977 N107516 N48946 N71977 N101578 N24129 N51082 N88787 N82809 N12070 N116989 N119215 N48926 N107191 N107039 N77053 N108708 N91968 N18904 N32253 N85594 N1960 N91923 N53233 N27431 N34516 N110434 N101193 N119891 N12893	N53474 N47925 N93856 N72609 N95525	1 0 0 0 0
1715	N72493 N74835 N77283 N104760 N17645 N29146 N39592 N46664 N27170 N67169 N79285 N3627 N50645 N105550 N130087 N68426 N114848 N59078 N66184 N120695 N34516 N63476 N84423 N73728	N20430 N27738 N13761 N94751 N59935	1 0 0 0 0
1028	N118038 N50489 N22757 N52842 N62427 N78304 N100033 N5952 N9183 N54360 N53933	N53451 N99964 N48263 N18553 N10802	1 0 0 0 0
1680	N113326 N34522 N75286 N9375 N113417 N80126 N60132 N100420 N71643 N124589 N18548 N91649 N120031 N1960 N121740 N114787 N83062 N114408 N59700	N43726 N23077 N13761 N62357 N79627	1 0 0 0 0
944	N59820 N85484 N106123 N128909 N68429 N45740 N50720 N94492 N35352 N107511 N47989 N25492	N100380 N10285 N43953 N20964 N65542	1 0 0 0 0
267	N92191 N5128 N85722 N122482 N7889 N16121 N9375 N92144 N12252 N45137 N37206 N47114 N60001 N103357 N60309 N46496 N110237 N18399 N66190 N114710 N79285 N56896 N57945 N117511 N46271 N87364 N122096 N89408 N74865 N39011 N75314 N54360 N53933 N75314 N63281 N12614 N86715 N98095 N55670 N43572 N51498 N21329 N19427 N39668 N18961 N80028 N66184 N119505 N64300 N67222 N7046 N13743 N114243 N108810 N41214 N59936 N61288 N10742 N67126 N41073 N106577 N7416 N84980 N37509 N29050	N74453 N91716 N94751 N120696 N116118	1 0 0 0 0
986	N128643 N31493 N24060 N92279 N37273 N7342 N55369 N123844 N48971 N9740 N53611 N114369 N69362 N50914 N75236 N117194 N75286 N58534 N129175 N107906 N61504 N64765 N16564 N117682 N55571 N108621 N19193 N80407 N48453 N38556 N121551 N40628 N43847 N103933 N43826 N130269 N33933 N13382 N116768 N120866 N57215 N8884 N69442 N49262 N116473 N47792 N97461 N27957 N49839 N66183 N78551 N98573 N127177 N63787 N82348 N80126 N13301 N91580 N61138 N26271 N63287 N65781 N81066 N81256 N64518 N24563 N10478 N91170 N58430 N18399 N83318 N70933 N107394 N79909 N81835 N87364 N42974 N116438 N121130 N109975 N6245 N107050 N2041 N40166 N102941 N6971 N74772 N29502 N121845 N82012 N55562 N75132 N122256 N76476 N107397 N122773 N121592 N86842 N80741 N78157 N46584 N77576 N52558 N129719 N61013 N89042 N39892 N93769 N56164 N61159 N37397 N39091 N129192 N20673 N54893 N13434 N129439 N81043 N1886 N18904 N24940 N1014 N86231 N98587 N94180 N114787 N63476 N86327 N94180 N34516 N95500 N3726 N80603 N60510 N41709 N28348 N114043 N58438 N103817 N72626	N96729 N10285 N95525 N12040 N72609	1 0 0 0 0
1399	N92279 N53068 N66535 N104200 N26935 N127785 N63092 N90442 N96987 N56180 N84159 N72638 N49511 N41143 N81831 N55460 N22388 N129812 N44740 N75085 N86208 N34519 N82405 N50249 N95731 N49705 N28616 N86149 N106403 N39160 N92122 N26330 N53933 N113173 N86527 N7571 N102880 N124752 N48449 N118629 N91597 N80171 N79005 N52435 N31138 N24442 N27764 N104200 N56178 N120031 N16925 N91923 N67369 N9417 N37105	N65313 N72609 N47925 N18553 N93856	1 0 0 0 0
754	N71496 N65259 N69004 N123633 N38884 N64765 N83200 N67770 N97823 N50274 N72802 N99397 N72571 N32615 N14240 N64841 N127498 N20913 N63456 N112342 N75 N49511 N3722 N45706 N40413 N59917 N66342 N63792 N52842 N111562 N49721 N44309 N62427 N111469 N105888 N83253 N3445 N130172 N30103 N130288 N39384 N1220 N19735 N89398 N14160 N46284 N129412 N129412 N102746 N127923 N40228 N83307 N102399 N18399 N64968 N21266 N79285 N25363 N107441 N107698 N69723 N87822 N5349 N121295 N66666 N120860 N6238 N109427 N7553 N92091 N7553 N55657 N112174 N95131 N60181 N114406 N11834 N51431 N1858 N120629 N68779 N121550 N104522 N95831 N71977 N71977 N25550 N77262 N122435 N122555 N98226 N62876 N50604 N72868 N84258 N120758 N7044 N109951 N109951 N127754 N82028 N13901 N46892 N29528 N91943 N88550 N120031 N70848 N32377 N37105 N104027 N97020 N124998 N29281 N59700 N85787 N126000 N126000 N38187 N61804 N115427	N39674 N81051 N65313 N47925 N75954	1 0 0 0 0
741	N5128 N12194 N92769 N9375 N3212 N15471 N454 N72571 N58477 N129378 N86320 N52842 N119708 N43428 N116319 N43428 N37469 N94577 N19735 N80126 N4598 N124048 N86008 N26507 N95131 N53933 N119674 N20723 N54393 N32043 N23929 N53998 N74749 N90966 N113835 N115500 N17037 N14551 N30845 N88019 N7024 N48501	N10802 N95525 N46415 N93856 N72609	1 0 0 0 0
1515	N18389 N9375 N27352 N18399 N44660 N11266 N123520 N36573 N6238 N82553 N56927 N119126 N104737 N54081 N96713 N87262 N122602 N13453 N46123 N88787 N22424 N122602 N91597 N34058 N54972 N80171 N55923 N42718 N126027	N93856 N53474 N72609 N46415 N127155	1 0 0 0 0
325	N41484 N107944 N124453 N121794 N18389 N120977 N94953 N128965 N82099 N127785 N104938 N31043 N9375 N87105 N67397 N112324 N115066 N46786 N72571 N110630 N84904 N25818 N49511 N108284 N27465 N33191 N6425 N37650 N3435 N121168 N37469 N113417 N99962 N1220 N39592 N40699 N129651 N129412 N95420 N27706 N4289 N47866 N111503 N40228 N54948 N111503 N127530 N44680 N44960 N94655 N79285 N73120 N51940 N81080 N126063 N69356 N55780 N88892 N77219 N53134 N3948 N23655 N71665 N71665 N92066 N88893 N44185 N105666 N57191 N24344 N66841 N50441 N54360 N111585 N118101 N19507 N45396 N20756 N73302 N85691 N110158 N19325 N63281 N82243 N122561 N112751 N114571 N54393 N8243 N124326 N2664 N71643 N92048 N91156 N6696 N22762 N88787 N102643 N120232 N93066 N64977 N66044 N37061 N104498 N12941 N11946 N109573 N48111 N71753 N99 N10811 N79026 N51804 N18904 N18904 N17268 N120031 N10742 N108701 N108016 N8394 N50064 N5103 N81392 N116639 N6084 N63755 N81364 N86231 N97080 N123548 N108115 N24508 N82055 N116594 N84423 N3472 N25492 N126000 N104610	N12040 N12681 N6306 N107394 N13279	1 0 0 0 0
214	N27258 N82600 N12076 N123500 N52231 N68231 N454 N12246 N74795 N109225 N25197 N94450 N36573 N82919 N32831 N7234 N2620 N110158 N108083 N71643 N67051 N8070 N99797 N81364 N18904 N1713 N107862 N67206 N59786 N7041 N76810	N47925 N46415 N20964 N53474 N72609	1 0 0 0 0
1716	N70717 N128643 N62652 N31043 N4893 N77651 N108143 N71082 N85659 N1396 N85056 N122766 N116367 N71328 N17768 N13073 N117275 N108284 N67557 N102743 N51724 N86711 N94430 N10097 N45124 N41835 N89398 N126226 N98241 N82348 N54948 N109548 N47500 N44660 N6793 N72115 N58573 N93049 N93049 N3948 N44524 N11196 N129836 N78719 N1596 N9 N64083 N119126 N112303 N35711 N46002 N93769 N79781 N114571 N129046 N45124 N100670 N53116 N111873 N41926 N83623 N31079 N27311 N45124 N18904	N47925 N20964 N33461 N129510 N117066	1 0 0 0 0
964	N64496 N68185 N18389 N106591 N80256 N92085 N121794 N128965 N12194 N127785 N90630 N72822 N44823 N72802 N1128 N90578 N16249 N101377 N10402 N127337 N111348 N18642 N67790 N88981 N80686 N94738 N36246 N49511 N42201 N1715 N26267 N48167 N129412 N83811 N20487 N127923 N34957 N58184 N121101 N95993 N108707 N5349 N7617 N28740 N94788 N76074 N86208 N6238 N56111 N64012 N113424 N7485 N114848 N113424 N19433 N34364 N122194 N24344 N28820 N35413 N93439 N54360 N53706 N103116 N91810 N80027 N364 N35480 N105366 N121550 N104737 N96713 N55558 N124153 N94393 N112642 N23846 N17110 N112751 N121820 N26330 N104277 N71977 N101934 N72976 N126884 N54393 N36590 N69961 N118081 N30819 N114581 N108764 N38448 N72118 N14726 N123972 N118806 N3657 N52155 N68580 N79480 N70822 N39414 N40765 N15499 N121020 N24442 N11397 N16125 N75342 N11516 N51166 N126162 N19543 N98657 N9835 N123455	N10802 N93856 N47925 N46415 N96729	1 0 0 0 0
765	N15471 N16717 N80126 N18399 N75793 N50012 N127336 N121550 N94407 N58200	N72609 N96729 N95525 N127155 N93856	1 0 0 0 0
756	N18389 N43746 N65259 N51544 N10527 N111661 N9202 N5305 N103530 N128965 N4893 N40403 N32946 N45360 N108143 N89166 N4377 N9375 N47193 N35052 N90686 N58992 N49347 N104931 N738 N21707 N71728 N88769 N49262 N39384 N46664 N116144 N129083 N89552 N79285 N50645 N83081 N54176 N7617 N14121 N4760 N101997 N33306 N86208 N11878 N112642 N55558 N72976 N82405 N3285 N111211 N91597 N84570 N88592 N64641 N102845 N105881 N63066 N7046 N1713 N86231 N16125 N58220 N81105 N1960 N126027 N34374 N61804	N100941 N80994 N95525 N127155 N96373	1 0 0 0 0
1717	N128965 N121104 N65119 N130269 N16247 N15471 N35328 N454 N14240 N111348 N16463 N58732 N78998 N81598 N29941 N45706 N42209 N3435 N54723 N87654 N123588 N92550 N83253 N49262 N60001 N91352 N127644 N24218 N98277 N66183 N80126 N1940 N82348 N4289 N67350 N127923 N15890 N86008 N18601 N61481 N41459 N95867 N93049 N94004 N65199 N82919 N103224 N23264 N79909 N116438 N56437 N12340 N5967 N16013 N100821 N68796 N22438 N53933 N98230 N86493 N121550 N104737 N82746 N72105 N93987 N86394 N3285 N98095 N50729 N114873 N44826 N117477 N18548 N11631 N18720 N94407 N58200 N71753 N91943 N6455 N127150 N107969 N110572 N54731 N75836 N45257 N68097 N1960 N83062 N87788 N48501 N127375 N100197 N20114	N47925 N80621 N96729 N20964 N53474	1 0 0 0 0
17	N37266 N79304 N97757 N67489 N102339 N35411 N63032 N67489 N63032 N88258 N38098 N3960 N118733 N95178 N49828 N88765 N56620 N57964 N24811 N8541 N111913 N105139 N76561 N84063 N51394 N63472 N47238 N120060 N69362 N33154 N72174 N62924 N67777 N77155 N30249 N59633 N77869 N62936 N14989 N26115 N129790 N107954 N83402 N106943 N31493 N81732 N81732 N116968 N78057 N27685 N78799 N121867 N33476 N44656 N127920 N72802 N6535 N5354 N117682 N34684 N76171 N97089 N67055 N113086 N101377 N89095 N2141 N15471 N77271 N72571 N16151 N108742 N88981 N93363 N66860 N90686 N117680 N37650 N29941 N6195 N76970 N6195 N44759 N86235 N15155 N127911 N37206 N52736 N81937 N35005 N106708 N121794 N39835 N1396 N114735 N6589 N126834 N121191 N1396 N104997 N35249 N82099 N77370 N32220 N3290 N32925 N30405 N63295 N117948 N119757 N3290 N28921 N10869 N19684 N40112 N34016 N107151 N105205 N120773 N115701 N110836 N89892 N89892 N89892 N13604 N120859 N53215 N71728 N120859 N113050 N77079 N43511 N125141 N40624 N69792 N127644 N10097 N31424 N48167 N40037 N43527 N94655 N67133 N53923 N50012 N36826 N114926 N51893 N38797 N50614 N44660 N51893 N128648 N39395 N79285 N116438 N65019 N48890 N23898 N73616 N94004 N46994 N82158 N108752 N126607 N34366 N83929 N60243 N100091 N46123 N97943 N2965 N36585 N16070 N36585 N6666 N62480 N119660 N122561 N87142 N57583 N25465 N61120 N63174 N91785 N102399 N102635 N71227 N31325 N67133 N73306 N45124 N102399 N45124 N37706 N129881 N7346 N46116 N32031 N29466 N130068 N57583 N74643 N112907 N122570 N78408 N68431 N121125 N9892 N123951 N63174 N55064 N79986 N64012 N114848 N118005 N21312 N118005 N112740 N25166 N43418 N27881 N127452 N79283 N63174 N77216 N115073 N89408 N110560 N97161 N65494 N74704 N77734 N10996 N111585 N124194 N65876 N120268 N94492 N83548 N5039 N82468 N16356 N113556 N19325 N113858 N71977 N76694 N113858 N112003 N7229 N52044 N51137 N107516 N86394 N28645 N56992 N25082 N294 N118081 N42284 N73845 N92048 N97387 N126112 N85544 N14631 N24129 N92048 N74324 N25388 N119983 N95116 N100670 N112205 N82045 N14887 N114752 N84730 N94244 N60812 N121418 N96539 N85924 N29648 N107191 N83548 N82045 N26986 N29430 N48111 N29462 N29462 N22773 N93334 N33735 N116617 N50428 N59033 N51701 N15491 N22543 N24355 N1713 N98691 N22633 N21122 N72712 N8255 N108810 N112687 N80421 N31494 N43009 N31494 N108518 N108518 N108518 N60510 N59344 N60510 N39359 N2670 N75342 N119536 N94112 N127001 N15174 N118061 N8006 N41106 N38254 N76810 N109238 N78377 N31055 N37509 N79081 N121878 N105971 N84980	N31170 N79627 N34484 N46415 N10627	1 0 0 0 0
895	N118027 N71496 N128643 N61339 N113326 N48295 N52652 N75286 N18389 N107367 N65179 N85484 N31043 N102506 N85659 N108217 N85659 N9375 N82799 N104760 N20999 N70946 N65119 N50274 N112324 N15471 N80686 N1451 N19836 N49511 N108406 N45706 N5454 N65275 N738 N119800 N116750 N71728 N88769 N112665 N3540 N122218 N35269 N84959 N79746 N49839 N37880 N101340 N129651 N19297 N57055 N80126 N51212 N13970 N61138 N59520 N37880 N1940 N129412 N12816 N29200 N123743 N49685 N27352 N18399 N97753 N29910 N433 N41459 N50645 N98095 N52677 N75932 N71977 N107516 N103321 N48449 N89518 N115988 N58200 N6107 N66184 N46892 N77135 N91943 N18904 N129439 N14979 N40765 N71092 N58220 N98146 N121652 N86231 N16125 N102132 N5145 N68412 N1960 N81105 N48347 N82649 N114787 N83062 N86463 N60510 N34516 N27763 N34374 N82055 N51166 N84423 N59700 N59280 N19543 N107863 N79352 N57566 N126000 N50536	N10802 N46415 N10285 N72609 N96729	1 0 0 0 0
1714	N89883 N75655 N116768 N120908 N109109 N58108 N116144 N42520 N20384 N31476 N93101 N107401 N4041 N106603 N42099 N89552 N27352 N122557 N46644 N16428 N121820 N117599 N54393 N114873 N27384 N118052 N14205 N4077 N51166 N59280	N119665 N100846 N128583 N123784 N94421	1 0 0 0 0
830	N127175 N18389 N113476 N40246 N106591 N12194 N82318 N31043 N63092 N126052 N103530 N103181 N108217 N1128 N71082 N48149 N72890 N8308 N93363 N115743 N116367 N104609 N73122 N45706 N113667 N52595 N52595 N52911 N94313 N63237 N102743 N97461 N46954 N66812 N84796 N92655 N102399 N98403 N129083 N74562 N127336 N109225 N69936 N18438 N17892 N15371 N84642 N82747 N82747 N93049 N91080 N93049 N55765 N125954 N119039 N54416 N3858 N68440 N25197 N100033 N54380 N19433 N83814 N110560 N79909 N1596 N113556 N77403 N82746 N98095 N71977 N107516 N124752 N72976 N23666 N91597 N89906 N100670 N74324 N11631 N72118 N1177 N64162 N102039 N82017 N107850 N43872 N58200 N46892 N76887 N73222 N81364 N13901 N3486 N34340 N71757 N18904 N120031 N1713 N67497 N74307 N50099 N7046 N79926 N93366 N65661 N87236 N37530 N104430 N14509 N126951 N77605 N24099 N61804 N74703 N86632	N13279 N91822 N95525 N117029 N75954	1 0 0 0 0
1335	N104566 N121551 N80126 N40228 N63174 N71977 N68097 N127629 N27311 N79926	N93856 N12040 N10285 N20964 N46415	1 0 0 0 0
1021	N98142 N104879 N18690 N66535 N9740 N100847 N121551 N13746 N52444 N72571 N39625 N50850 N454 N35102 N103785 N60882 N95100 N42994 N65275 N5454 N120951 N129378 N121394 N52842 N119800 N124555 N118804 N44309 N83381 N115552 N41300 N105027 N91274 N76023 N51893 N66666 N124332 N82919 N95131 N50441 N110854 N54360 N70516 N49668 N73137 N90678 N71022 N21837 N65857 N78008 N93562 N88019 N34374 N67369 N15027 N128484 N80840	N20645 N125655 N24001 N45730 N123784	1 0 0 0 0
1718	N128643 N46879 N26707 N128965 N72485 N4796 N72571 N90686 N95683 N62450 N49262 N75332 N69936 N22748 N99298 N52595 N22748 N101597 N71643 N58200 N1886 N51166 N59700	N47925 N58198 N96729 N80994 N95525	1 0 0 0 0
939	N125587 N63858 N32153 N43339 N85056 N72571 N83979 N50463 N127780 N60882 N128909 N112665 N49839 N34207 N109498 N129083 N98095 N7252 N53766 N18819 N54307 N14509 N26758 N100165 N22660 N18681 N51166 N31754	N47925 N53474 N10802 N72609 N46415	1 0 0 0 0
1719	N25818 N51724 N40915 N93130 N34374	N93856 N46415 N10802 N12040 N72609	1 0 0 0 0
1681	N9740 N127175 N84016 N18690 N121432 N47900 N29315 N89611 N29315 N89611 N75236 N9321 N89872 N62767 N26834 N92087 N61319 N122927 N37215 N121023 N48215 N87446 N121104 N55903 N59565 N123686 N67731 N104938 N61504 N61504 N126052 N60154 N16564 N64765 N91265 N98596 N95293 N127659 N101775 N89166 N85005 N67779 N63676 N81937 N9375 N9375 N102506 N67664 N27668 N105493 N17746 N25818 N29941 N90686 N58992 N80709 N118772 N34647 N99405 N45706 N55318 N93871 N75370 N77370 N42994 N106984 N48281 N19519 N44309 N83253 N128909 N69442 N41228 N60001 N112665 N49848 N99908 N130288 N39245 N1220 N66812 N7992 N93237 N117592 N29707 N14121 N101997 N25772 N81080 N79285 N107441 N44524 N100655 N4012 N119039 N92573 N25197 N39401 N34366 N57945 N7553 N7553 N59090 N20943 N60 N97161 N79909 N2620 N54360 N22438 N1596 N59683 N112333 N54360 N125277 N68796 N104737 N11878 N121592 N88809 N99634 N16127 N78367 N71977 N15664 N98095 N27133 N3285 N44826 N47460 N112303 N79781 N10048 N28442 N2664 N41683 N63174 N7252 N124102 N64673 N100670 N24446 N78130 N1177 N33198 N66700 N18904 N127629 N120031 N1014 N120031 N24940 N1713 N90170 N42476 N94276 N91649 N45599 N27973 N80867 N40765 N5429 N93397 N5653 N70022 N20901 N74307 N16125 N112687 N58220 N112615 N16925 N5103 N13005 N17787 N67174 N128705 N1960 N74636 N70848 N70848 N43087 N59936 N59936 N79926 N87781 N123548 N81315 N78696 N87788 N87788 N34516 N15206 N125910 N63141 N22660 N80237 N75342	N13279 N127155 N99964 N64640 N72609	1 0 0 0 0
865	N110630 N454 N16463 N90686 N73122 N45706 N55318 N104609 N78695 N52911 N27107 N59752 N86711 N63918 N102743 N12650 N44736 N64518 N27352 N128648 N50645 N12575 N36796 N54416 N30637 N111975 N10744 N93049 N3423 N28597 N23880 N73408 N45816 N92978 N54360 N37154 N59683 N48177 N104737 N121592 N124153 N88674 N124800 N50729 N45360 N43022 N78130 N19432 N127660 N71643 N31640 N64509 N87444 N25140 N2345 N1229 N107778 N68651 N23899 N88212 N41683 N33886 N100670 N3785 N33735 N54731 N66700 N71650 N84273 N18720 N8223 N91943 N85924 N127629 N18904 N73137 N1713 N120031 N106076 N14979 N45196 N93397 N52964 N20901 N24190 N39414 N100851 N85103 N84245 N29375 N53650 N123362	N129969 N53474 N46415 N65313 N96729	1 0 0 0 0
1388	N66983 N104879 N119593 N35704 N81937 N121551 N6504 N48238 N69535 N81120 N124239 N98241 N115333 N54133 N34697 N42707 N94223 N8355 N15047 N77070 N78207 N123265 N72976 N39027 N103327 N40749 N36778 N48524 N119335 N81445 N87913 N24099 N55302	N13761 N104180 N51632 N7082 N23077	1 0 0 0 0
596	N89341 N125741 N29748 N66219 N20131 N80545 N35005 N116989 N94456 N102743 N70439 N98984 N91597 N71686	N74682 N58198 N99964 N65313 N84689	1 0 0 0 0
1681	N9740 N127175 N84016 N18690 N121432 N47900 N29315 N89611 N29315 N89611 N75236 N9321 N89872 N62767 N26834 N92087 N61319 N122927 N37215 N121023 N48215 N87446 N121104 N55903 N59565 N123686 N67731 N104938 N61504 N61504 N126052 N60154 N16564 N64765 N91265 N98596 N95293 N127659 N101775 N89166 N85005 N67779 N63676 N81937 N9375 N9375 N102506 N67664 N27668 N105493 N17746 N25818 N29941 N90686 N58992 N80709 N118772 N34647 N99405 N45706 N55318 N93871 N75370 N77370 N42994 N106984 N48281 N19519 N44309 N83253 N128909 N69442 N41228 N60001 N112665 N49848 N99908 N130288 N39245 N1220 N66812 N7992 N93237 N117592 N29707 N14121 N101997 N25772 N81080 N79285 N107441 N44524 N100655 N4012 N119039 N92573 N25197 N39401 N34366 N57945 N7553 N7553 N59090 N20943 N60 N97161 N79909 N2620 N54360 N22438 N1596 N59683 N112333 N54360 N125277 N68796 N104737 N11878 N121592 N88809 N99634 N16127 N78367 N71977 N15664 N98095 N27133 N3285 N44826 N47460 N112303 N79781 N10048 N28442 N2664 N41683 N63174 N7252 N124102 N64673 N100670 N24446 N78130 N1177 N33198 N66700 N18904 N127629 N120031 N1014 N120031 N24940 N1713 N90170 N42476 N94276 N91649 N45599 N27973 N80867 N40765 N5429 N93397 N5653 N70022 N20901 N74307 N16125 N112687 N58220 N112615 N16925 N5103 N13005 N17787 N67174 N128705 N1960 N74636 N70848 N70848 N43087 N59936 N59936 N79926 N87781 N123548 N81315 N78696 N87788 N87788 N34516 N15206 N125910 N63141 N22660 N80237 N75342	N47925 N72609 N46415 N93856 N53474	1 0 0 0 0
1448	N35608 N98881 N36816 N80788 N47169 N60019 N43260 N35060 N52285 N24738 N61504 N66443 N51088 N37069 N9375 N101164 N127337 N28217 N49511 N42209 N47118 N37650 N78822 N17746 N738 N3435 N98277 N43234 N44431 N111546 N32777 N28141 N93895 N11257 N16537 N61802 N24476 N123061 N29709 N57440 N75595 N25020 N76927 N32031 N21880 N114848 N87627 N128152 N72590 N64336 N71977 N56409 N113698 N56746 N25388 N77135 N18904 N59263 N127629 N120949 N10742 N104027 N9929 N74186 N119891 N114787 N70223 N78696 N101119 N31055	N72037 N80994 N53474 N10802 N96373	1 0 0 0 0
525	N3560 N86208 N41484 N19625 N113326 N71496 N1009 N33240 N128185 N103933 N22561 N49351 N120680 N94104 N46896 N79938 N116989 N58732 N128528 N39375 N42671 N109736 N117102 N127225 N95831 N49269 N88769 N81256 N81256 N23880 N3514 N36585 N44781 N114848 N126673 N59351 N59683 N88075 N71643 N78130 N127267 N93066 N61321 N29310 N108312 N107081 N5350 N33735 N70022 N99960 N54731 N50653 N114787 N39925 N95066 N101624	N96729 N10285 N93856 N47925 N46415	1 0 0 0 0
966	N47928 N40446 N58536 N15819 N454 N51724 N109736 N32756 N23655 N65199 N86208 N30267 N107516 N98095 N66294 N73228 N24446	N96729 N12681 N117242 N72609 N47925	1 0 0 0 0
805	N23891 N71496 N79583 N9740 N103896 N9740 N9740 N35608 N75236 N128643 N127175 N23320 N75236 N99932 N67260 N18389 N38884 N91186 N85722 N128965 N35060 N81937 N7998 N100405 N83200 N126052 N60154 N67397 N57685 N85005 N82799 N75 N9375 N3266 N69312 N102506 N33446 N21710 N102506 N97823 N112324 N94639 N3006 N70796 N75436 N15471 N72571 N111348 N111348 N49511 N62401 N130263 N60556 N52911 N62304 N20333 N63067 N60449 N95392 N65275 N23117 N86320 N738 N52842 N89892 N117893 N4072 N30103 N49262 N88769 N44431 N116473 N130288 N1296 N92890 N69936 N15899 N129083 N44660 N129083 N79285 N101997 N25197 N100832 N46113 N66666 N66666 N38388 N100420 N60457 N13510 N96533 N9799 N53933 N2862 N54360 N104737 N73169 N46644 N21675 N119126 N6930 N72105 N82468 N117599 N6796 N21239 N72976 N71977 N55870 N48946 N82901 N71977 N63174 N98095 N64336 N114873 N54393 N7732 N91597 N11631 N73228 N4858 N50536 N48501 N120643 N67206	N13279 N95525 N12681 N20964 N58198	1 0 0 0 0
953	N60911 N9740 N42703 N85484 N85484 N67397 N65119 N127659 N47587 N32158 N5454 N99310 N85167 N70974 N82870 N19735 N107705 N81970 N14611 N22273 N12575 N72361 N11409 N129083 N97753 N79285 N79285 N6923 N15750 N48447 N66666 N77403 N60457 N42718 N68745 N5326 N95322 N85594 N55495 N108832 N85787	N37544 N117029 N34484 N110667 N129969	1 0 0 0 0
944	N59820 N85484 N106123 N128909 N68429 N45740 N50720 N94492 N35352 N107511 N47989 N25492	N90996 N10285 N127155 N117974 N65542	1 0 0 0 0
1470	N64496 N54013 N106854 N126968 N65119 N112381 N54377 N35269 N85386 N65386 N61481 N72212 N44740 N105366 N11383 N91597 N73228 N66294 N8223 N105881 N43087 N1913 N1317 N67369	N93856 N127155 N12040 N96729 N129969	1 0 0 0 0
621	N3560 N9208 N37266 N1396 N90926 N106692 N11822 N81937 N49370 N454 N85056 N42114 N127916 N36246 N2076 N115743 N76970 N42671 N74601 N105205 N55714 N39375 N560 N21671 N62401 N7022 N92474 N21707 N3435 N112294 N29786 N44309 N67950 N83253 N13604 N122025 N81370 N44431 N128960 N10766 N79285 N97753 N46656 N111598 N50441 N115073 N92865 N79909 N119103 N53933 N96713 N104737 N110099 N72976 N107516 N21239 N102095 N19427 N49889 N108312 N128483 N5326 N66184 N99111 N98478 N112615 N81058 N114787 N34516 N10015	N10802 N95525 N46415 N96729 N47925	1 0 0 0 0
682	N51360 N106731 N52618 N66666 N54043 N62066 N30069 N8991 N71977 N58730 N16173 N70655 N111020 N91322 N124645 N1521 N129245 N101226 N37395 N111396 N30131 N84245 N11653 N10015 N18676 N29281 N21762 N107862 N57778 N34050	N128367 N20057 N52813 N124961 N35652	1 0 0 0 0
546	N13311 N116370 N77155 N1396 N6101 N65336 N97559 N85473 N70847 N107367 N86577 N98732 N13269 N38313 N119593 N58034 N66443 N15471 N22091 N45706 N90254 N102417 N79649 N127605 N88526 N26193 N65757 N4289 N52250 N109498 N39209 N61619 N61928 N104927 N54953 N66757 N130138 N35914 N52885 N35440 N59601 N29466 N25603 N104737 N125731 N9970 N113184 N84799 N114356 N117477 N126944 N38027 N6696 N88787 N30430 N7954 N89906 N100670 N22411 N59073 N66639 N82045 N9613 N110201 N4266 N28442 N14224 N83623 N63717 N56768 N67429 N77826 N50684 N107322 N5697 N30131 N51166 N78377 N47589	N13279 N10252 N110667 N117029 N95525	1 0 0 0 0
958	N123682 N114044 N115522 N209 N120437 N71322 N118104 N29828 N29203 N121551 N109183 N82081 N127132 N126968 N85056 N67667 N94295 N67055 N16463 N73122 N3540 N31357 N124096 N60001 N122218 N49848 N61481 N18399 N117592 N115007 N109724 N64212 N59476 N44660 N126194 N93049 N49989 N66775 N24127 N112901 N82919 N126737 N98859 N17934 N46516 N93439 N5039 N38011 N44826 N129109 N114571 N86527 N23540 N54393 N19432 N91597 N119983 N125961 N48114 N58200 N46892 N33735 N73137 N108632 N111933 N70848 N28348 N55261 N43766 N67369 N48501 N95066	N58198 N99964 N80994 N12681 N10285	1 0 0 0 0
762	N125223 N12959 N48215 N128965 N101377 N8269 N127337 N100449 N127916 N66860 N73122 N91607 N86235 N91012 N28921 N33446 N51724 N107225 N109877 N47792 N49262 N91254 N71728 N120908 N120866 N124357 N93101 N80126 N4289 N127530 N15899 N15371 N92079 N17424 N13131 N66666 N72976 N21239 N54978 N100670 N58200 N29430 N119215 N66023 N10012 N9675 N82891 N81071 N114787 N67369 N101119	N100417 N68164 N95525 N109852 N84689	1 0 0 0 0
